,SongLength,NumInstruments,Genre,Tempo,LyricalContent,ReleasedYear,Popularity
151,302.8635588586619,7,Jazz,180.51497650362413,0.8245811229652749,2017,62.05762587941294
152,256.0326678255965,6,Country,174.32528878415053,0.0237627562180503,2004,60.29248304603652
153,383.59175369225375,2,Pop,92.96159716165124,0.3770504930509154,2000,42.156567503636126
154,367.4740905155321,4,Pop,85.26187981043564,0.2138048588954217,2015,38.927364804791864
155,233.37479292278604,7,Pop,148.43766299523497,0.7398617813639149,1995,54.639505257209834
156,249.54217339773584,2,Jazz,192.63149557151905,0.7396596851955771,2002,63.24263955556913
157,284.3489007344807,3,Classical,83.83568358110047,0.4822434118708304,2002,37.36877557867538
158,379.9639041031901,1,Pop,76.85752736030379,0.4542969110094355,1994,38.28692694263577
159,236.73830047405693,2,Rock,110.93666309762008,0.193034725112517,2008,41.75742785565521
160,206.1512057349955,6,Rap,130.46340432333284,0.4095069343892553,2016,46.590348155413665
161,185.21425509495,2,Pop,114.89587466405256,0.2566002234632359,2018,40.2117103393434
162,253.65603093175596,1,Jazz,165.6330414628798,0.5941693563524231,1984,58.22007427692361
163,171.33741701966096,4,Rap,177.63261713666785,0.3687688803341377,2002,58.204514644632496
164,337.4901175997944,7,Rock,135.68381884779268,0.8258018421552631,2002,53.47909194289505
165,374.5135723601784,9,Classical,88.7825525746141,0.1290214190567951,1994,44.49364470451431
166,201.2849101205018,9,Country,99.26685722994272,0.2244024155915973,2019,39.569254173640246
167,343.8819041737527,5,Jazz,177.86506004009416,0.2776314490017302,1991,64.62281621828757
168,260.19068673455706,8,Rock,154.01213411749404,0.7436434341082401,1998,56.84386976487062
169,328.9930572118494,5,Country,161.16692249839562,0.3942827140115661,2019,56.853485838344454
170,156.77399812587086,5,Country,150.0224755379603,0.815421660016061,2022,49.042628088759415
171,154.92763443859104,5,Jazz,64.70529362980554,0.4189684476411471,2018,28.08525056850587
172,363.9241170265714,5,Country,95.1723934540247,0.3554106637330833,2004,42.98425893133614
173,357.5549661417479,9,Pop,146.26038769710868,0.1460975844531699,2018,55.69537796967339
174,317.0212841426616,2,Classical,123.31654141053367,0.0139863618731497,2017,46.01513000340421
175,171.37713271361702,3,Rock,117.18828544540082,0.9988377612547348,1997,43.21873060072133
176,387.1133267405392,6,Rock,76.68924759795394,0.2558686405759758,2021,37.47452268912332
177,340.90144853994025,7,Pop,192.44611019925955,0.4749514658749855,1990,69.14864644968941
178,367.1169939744782,1,Rap,87.27424465677588,0.7822288601927755,2017,37.930743128576495
179,373.6380567235228,5,Country,74.63339801900366,0.70846468874555,2021,36.17251452320781
180,256.30337611730835,7,Pop,147.5368238560668,0.5589722009248564,2001,54.354687139896754
181,308.36955495653683,6,Classical,144.62980295464257,0.4757100963867962,2018,52.68733000607051
182,281.42254557567145,9,Jazz,96.148614997187,0.2424778276679844,2011,41.87557565583111
183,154.59766913686667,6,Pop,199.87919067031137,0.2109290681856034,1981,66.54999002795986
184,357.4354509268004,4,Country,164.961388309904,0.2934383247890575,2003,59.9745807500868
185,300.12921510841335,9,Classical,156.65797972532982,0.3206524142846981,2017,56.852168091897596
186,316.25916863656386,6,Pop,74.34141656725129,0.5402867043748234,2013,35.87116394634873
187,378.60298648124,4,Country,143.31350122797085,0.7831595623439361,1998,55.697983175852414
188,254.69263122301828,9,Pop,98.57781415206684,0.0610926994819948,1982,45.05508486337706
189,245.7846320623744,9,Rock,194.0558387544796,0.6271223040686639,2015,64.96681588729493
190,279.7294263207094,6,Pop,116.74928476310431,0.7606669443488229,1983,48.908125275146716
191,334.5084041065926,5,Jazz,133.3949623878624,0.2448050134848131,1982,54.25691374745659
192,247.3239035104941,2,Rock,181.4612043111649,0.5604120350782592,1982,62.65968045747135
193,329.76147629606135,6,Jazz,77.88164904723811,0.3367898077704915,2008,37.69299393989658
194,291.6011600742243,4,Country,191.84477071236867,0.984698951675111,2015,63.55246628303067
195,157.79578376532118,3,Jazz,71.6794079095615,0.1722176760603904,1982,33.16065564024379
196,233.5609727042402,2,Country,143.13551385624277,0.3642091462539402,1983,52.57588677687244
197,332.04718905090084,9,Rap,163.013624534265,0.3872255454430544,1980,63.517979720312496
198,322.100599106934,8,Country,195.9738566032492,0.3904734738529894,2022,66.303545373737
199,258.70683465093657,5,Rap,187.57295085614072,0.2040916787406609,1988,65.08036048313161
200,211.6005083097767,5,Jazz,99.66240084795832,0.1192063306827111,2014,38.83263205017349
201,172.89551833165854,8,Rock,187.65581696608888,0.1329129918361863,1992,63.57807106864533
202,196.2832322096549,9,Rock,125.69805849081008,0.1766960088750648,2008,47.30209591140803
203,362.2989128913298,1,Rock,92.14575791276005,0.1154327796743138,1991,41.97600590917486
204,386.01483492165335,3,Jazz,114.33661670085256,0.1413678045106414,1991,49.01886454614376
205,381.3120793539165,6,Classical,189.88530394314344,0.8552817832429774,2016,66.22790624404576
206,195.1438362818334,4,Country,167.70628243544888,0.7541076955101822,2008,55.683709719615024
207,224.3372518431377,6,Classical,63.2674155962906,0.527720801369453,1999,32.192735892755906
208,229.77511831081392,4,Country,156.16436365704027,0.7279073033206487,2007,53.84847042784341
209,284.8728230938343,7,Jazz,184.71359793189444,0.2548962705633112,2019,62.39265153372688
210,303.9657970455761,7,Jazz,187.97213431861624,0.3152616360359281,1981,68.04823946688055
211,367.5247184752325,4,Classical,123.89272305471232,0.9517963443713384,2008,49.39724073467792
212,368.6754181710498,4,Jazz,81.80962671151127,0.4926758390935066,2009,38.77786963091424
213,269.9689050759772,8,Rock,74.8815961436405,0.1755768652585484,1987,38.54733888132438
214,306.8763658045925,9,Classical,185.02209069176573,0.4443659477949742,1986,67.66237896354991
215,368.4192785465847,2,Rock,87.61538888230072,0.3086144915725445,2013,38.92750088783049
216,342.0683534661296,2,Rock,162.03886271104557,0.2505247399255255,2020,56.049998766709535
217,254.44169554183344,7,Jazz,61.19043984373359,0.965317412427642,1989,34.048867385667734
218,334.39557539722284,2,Country,128.86719205308142,0.653274912064223,2008,48.9003761856367
219,209.6942864420756,2,Classical,118.8048589328595,0.1374474895987885,1995,44.470900600501665
220,221.80974791352045,2,Country,191.17772007703476,0.979446124531316,1987,63.8307538180008
221,160.52329740909047,1,Rap,163.22967340348055,0.3460189994409836,2006,52.586220890032365
222,319.91182067326747,4,Rock,101.66694028713636,0.5803687753447865,2007,42.652288268619145
223,172.35275057806487,8,Country,134.33212235013104,0.7166043645195139,2005,48.73371834400544
224,344.89611839168833,9,Rap,61.33326978595386,0.7005119896570902,2004,35.678968465608165
225,164.4606691408491,1,Classical,80.05963599927915,0.621385398761877,1986,34.142941887575745
226,372.1870199672443,4,Classical,126.2933550957946,0.898840907120012,2005,50.46612511425994
227,365.5319043163626,4,Jazz,184.4100453251721,0.943955923651756,1988,66.76982855539293
228,287.7143426522848,6,Jazz,158.6723282777205,0.3185794531658388,1982,59.73564439169232
229,205.0458004874528,5,Jazz,118.65340533722048,0.2708290279486767,2006,44.3192453807942
230,362.8017285121922,3,Country,150.33839215316465,0.9531796167925916,2020,54.10485550036577
231,362.64543227356046,6,Rock,113.3330241829272,0.642377711857777,2015,46.6669708721291
232,327.09074417875865,9,Rap,139.52652985025213,0.1428732593581709,2013,53.75013264710398
233,304.65284455379606,3,Rock,158.7010463769054,0.1376279995662032,1987,58.37116001832709
234,354.49175602976555,4,Jazz,70.90979860335682,0.0424734249472419,1995,37.25526784601038
235,276.86693344020904,2,Jazz,67.70387995613143,0.07514194956786,2018,30.88587996683546
236,176.7451597067396,1,Jazz,122.3378039454186,0.211191558890565,1998,43.697988624307555
237,285.3166446690276,1,Country,146.30707680531916,0.7613476987008574,1990,53.55915907588951
238,175.62743199766982,7,Rap,165.75338043874194,0.5053557765301382,2005,56.2689482701671
239,295.5426150440683,8,Country,83.49189740284217,0.6254734534166064,2007,39.12390549375934
240,337.4129579357312,1,Rock,195.89996761898684,0.8103485448376937,1996,66.70966842985501
241,155.53088788224932,2,Jazz,173.19557433757626,0.5213745754024134,2008,55.13957786738891
242,342.60185445194827,2,Rock,196.00144320512288,0.069372319939467,1987,68.32056312472088
243,323.4205564453722,7,Classical,169.14695903095452,0.2214522510168389,2002,61.47543975913598
244,313.62780357028385,5,Rock,72.8971651404503,0.9890227183120358,1993,37.2911022676671
245,252.3335015787608,4,Rap,139.50575205302448,0.4351087326908966,2000,51.0863148138302
246,196.3813789257803,3,Pop,106.39194648004003,0.8160148267428822,2016,39.03442366960189
247,367.1557919889027,8,Country,153.44987674735802,0.8920521533188271,2019,57.22154230234926
248,344.1492131979354,9,Rap,191.28359771432585,0.3778677414508854,1980,70.92514716247578
249,380.2119619539217,2,Classical,119.2123854079352,0.686961601886649,1987,50.11572217999563
250,304.1625786301845,3,Pop,143.8122677681091,0.1349057242846755,1982,55.198472725606905
251,179.32704724059863,1,Rap,65.65445872774941,0.1617319366765479,2020,27.07395501604168
252,200.13118167508415,3,Classical,152.62776061453465,0.8878409778153747,2009,51.50897134043541
253,168.1117219486397,6,Country,124.28957900900902,0.4260926167773654,2005,45.261751613391624
254,248.1233891016712,7,Pop,75.30855526174648,0.5187981878449701,2002,35.93392867590529
255,269.98470867928086,9,Rap,199.1105755085993,0.0046135359849206,1996,69.05044269404195
256,270.1267368144572,1,Rock,194.05552146235917,0.5446121518190361,2015,62.25915842778278
257,210.51125396563185,3,Jazz,127.12105246833455,0.6404127727171463,1980,48.7020910731367
258,274.72203836283904,8,Classical,141.3968619599193,0.6874888619943076,2004,53.397786632546996
259,171.96662478620834,5,Classical,71.02773194808618,0.2500774726557169,2011,30.92721212408526
260,249.23081905039905,6,Classical,131.56433882048287,0.210390740217231,2009,48.83247589430172
261,183.17893851076508,9,Jazz,188.134757732816,0.7224495561298211,2018,61.44209540719558
262,191.87064556476744,2,Classical,76.70467454448952,0.0745024690181831,2006,32.19461462688997
263,157.8965362064105,6,Country,198.7305028125176,0.2265105424694983,1995,64.76008855075591
264,384.05306156092246,4,Rock,113.72986785772171,0.1630672774967063,1987,49.68959788245368
265,327.2651298627291,8,Rock,114.97031145706916,0.7675834675428291,1990,49.80056833340399
266,328.5217330331069,6,Classical,120.72678413095856,0.6049954241370428,2000,49.2967086895768
267,234.8625481357015,1,Jazz,169.30678678477642,0.6904356945448868,2000,56.809946412397665
268,286.89809403843407,2,Rock,66.15986427816348,0.1967458009534525,2000,32.81859519593877
269,281.60066523402827,7,Classical,186.7580738670543,0.0435313617880178,1997,65.31723912675898
270,393.9663139547828,4,Country,109.97321973197208,0.5151871077913426,2013,46.06191958128312
271,329.8004445680659,6,Country,93.5295565501412,0.8650477588875919,2008,41.612036157848735
272,399.0834790141855,5,Classical,172.3988749783594,0.3806460617315547,2018,61.68391200533844
273,265.6557391848291,9,Pop,142.2678216138059,0.2496510411327899,2017,52.31243040354903
274,367.06812635209513,3,Country,175.6829278221229,0.7196596759602335,1995,63.40935709899256
275,331.792267441577,9,Classical,66.84179421898918,0.0302841928409912,2014,35.56508407810924
276,331.3144151037841,7,Classical,148.86423262125422,0.915902777592101,1984,58.65821198400283
277,182.89192128181492,2,Rock,71.38313026246459,0.6895984955919163,2013,29.82226523991261
278,377.25813016641024,5,Rap,109.03596527248337,0.5933277027647701,2007,46.47664419392265
279,190.8809681462557,7,Rock,181.07633057864857,0.9294906120897511,1998,61.31598033177872
280,343.3682814216502,2,Rap,75.55077503710928,0.3917766255745034,2019,34.54380676076582
281,182.71841517958745,8,Jazz,173.34121686396037,0.0119966790626756,2006,58.66890129886019
282,392.45526126963614,3,Pop,166.4819238948551,0.9691406601612804,1992,62.13649093503676
283,263.4473853459098,1,Rap,174.84208333956755,0.5323311113586983,2013,57.494357283474926
284,209.012615836616,2,Classical,86.66012487456666,0.7734938938729603,2012,34.47080880552687
285,234.2507941078216,7,Jazz,78.74279178288437,0.4241441737795024,1995,37.212836388958294
286,367.0678201283147,3,Jazz,83.3573608298274,0.3854921775423572,2004,39.2691391030188
287,157.4933974681695,7,Rock,190.68159849363636,0.7367173248180492,2012,61.22189324833033
288,392.4780115268176,7,Rap,89.19084673963019,0.8822069727719354,1992,44.46915827929206
289,318.1505295562816,7,Country,157.97115189747433,0.594318311147235,2012,57.396919936085254
290,248.4661014135396,3,Rap,64.27339023090451,0.2976967126963136,2011,30.472347958503065
291,394.2935460553293,5,Country,181.39424513130197,0.3003154234639268,1999,65.96652594653395
292,180.0522638426521,2,Jazz,128.15880051448627,0.2300122721066012,2011,44.18823788683025
293,231.1464574750676,9,Rap,113.75320521047944,0.2140573880027395,2005,45.59968780810337
294,317.05319963875405,3,Jazz,173.88336053230984,0.3662738790841898,1991,62.05466007690208
295,279.7704462840545,8,Country,69.33250685890165,0.4798319496641398,2007,35.150079108945306
296,383.6090067013786,2,Rock,115.53041281971838,0.9046631697319292,2004,47.35306860333287
297,175.35520711230413,8,Pop,164.79530077584184,0.8253522128319764,1980,59.28550306470106
298,271.4679397965814,6,Rap,68.89076569943313,0.5956216778307712,2021,32.37972267258951
299,214.194141930127,4,Jazz,86.00234934292482,0.8877463379147531,1982,38.7004033142552
300,350.7564744581658,3,Classical,116.90743804410172,0.1034150427694489,1994,48.36343022047552
301,302.58344582772963,6,Rock,111.6976352137758,0.5806460682211951,1996,46.786024442961946
302,327.26156543060813,8,Rock,122.07714981926031,0.7210358225502829,2000,50.44282216333082
303,291.8280549072259,2,Rap,153.79598884613154,0.7579035355840174,1987,56.373430298543525
304,203.01120997705667,5,Rap,168.4798215295326,0.1718533326137442,2000,57.421946137228275
305,238.35534482567957,2,Country,169.45587977084767,0.556107672922443,1980,59.6374748279824
306,192.00355193621584,9,Pop,92.00694812412232,0.899154186648505,2014,38.06785099673968
307,247.72649897637865,7,Country,199.34792432523523,0.2606368473139736,1981,69.36848284144028
308,184.10993813918327,7,Jazz,180.34293477463396,0.8570546524729953,2002,60.493540305121684
309,397.8139984255471,4,Jazz,106.75388988822245,0.8812387838273957,1992,47.74827882310689
310,230.8428905288802,8,Jazz,176.70124464067487,0.6318208073648329,1990,62.6371210480045
311,167.35596068652333,1,Classical,189.68480682611576,0.8677639141153135,2014,58.48613909387046
312,279.7649477270676,8,Pop,157.08732269003298,0.5355235107553732,1982,59.96503614525133
313,350.0891269555904,9,Rap,125.42133340798298,0.5549143454279548,2003,51.98039221122062
314,332.66262755981154,4,Rap,147.7699035678486,0.3537099333190245,1988,56.70264166082728
315,290.5742039694775,4,Rap,141.15386092765556,0.5806313511690445,2015,50.8323775431291
316,322.50122270516647,2,Rock,136.04490248238466,0.7332333979009443,1982,53.330805033990856
