SongLength,NumInstruments,Genre,Tempo,LyricalContent,ReleasedYear,Popularity
361.25991222416064,3,Classical,165.95078798434133,0.009552776616969072,2012,17.423817626554303
366.0576505653893,2,Rap,153.97928091967214,0.11615377906616131,1991,31.03468420359619
339.67883029098016,5,Classical,175.82899488176275,0.8514024470893163,2009,80.79087619276629
310.27152589553987,5,Classical,193.38635758303158,0.4157341333886524,1980,53.67066963725586
246.27443215048132,4,Jazz,63.070275940955476,0.9554881304672604,2000,49.50409820600251
327.3597161584937,2,Rock,127.90289907654348,0.47434305086675554,1981,43.410207084410715
253.0044347379141,8,Rock,139.3761421553508,0.36579251850026206,1988,47.773168489838014
162.32724677745617,4,Pop,160.01720341953057,0.10634866564983214,1986,24.33709174726348
352.0993370291153,3,Classical,99.62193243133262,0.359274411976062,2017,30.6115273438539
208.34906736453175,4,Jazz,176.1409470055867,0.9982891634898851,1980,85.28987044754635
154.5581456690904,6,Jazz,161.51303554973907,0.20307804819947917,2005,39.0675910192
242.4721564120312,5,Rap,95.65850152900718,0.8670964915987571,2014,61.657109587462244
260.03812343490034,8,Country,144.490111394507,0.7858330250514134,1982,69.3693148197343
199.8049214592691,9,Jazz,91.42928210612831,0.6969165453013787,2020,56.15391137809587
326.28478639264085,1,Rap,95.07088974365664,0.9134158339795975,1981,74.92933540450403
263.5943336399902,7,Pop,175.40058257342332,0.013092495698847184,2001,30.351774518401655
382.93842985820413,8,Rock,160.60397411340193,0.1858023932064553,2014,42.58250235039563
196.4332680012964,4,Classical,192.90190016697096,0.4615281081002919,1980,62.9902126765783
296.948851266593,8,Pop,134.4575152468699,0.9928545834655316,1993,87.4940714417428
312.11613922505927,1,Rock,129.28524503232458,0.3959555512242403,1996,54.83414818978176
383.4038444587735,6,Jazz,111.44528474245135,0.16652267925823683,1991,28.373331153323317
337.73494959082956,5,Rap,151.3077847068879,0.7188147227262862,1992,74.05719400604613
239.8347476289468,4,Country,142.64699221494692,0.13275431004426042,2001,21.40906747987342
279.6752485951488,4,Jazz,114.09404601473334,0.3644688588483137,2014,37.172410449251
290.67218894768234,4,Classical,80.26745038367866,0.2914953128137918,2000,23.487581939809427
271.9069524168027,4,Classical,69.72538411770948,0.22839433808565202,1983,12.69209800781109
288.1252418519723,4,Country,99.64565804934225,0.7526395594523189,2013,62.569934624929054
225.24089173670404,4,Rock,152.16212297661644,0.3506864904974013,1999,47.893921392922884
218.72391456427192,9,Jazz,74.09810046756807,0.4515667139441647,2014,32.11703498703547
286.02715598486714,2,Classical,116.93904593605075,0.5412730467223182,2006,53.303152001888456
338.88778463576216,1,Country,64.14954164464525,0.3367752170058491,1999,24.458984625874173
310.89442379913123,6,Rap,177.3060071205383,0.31825178056184433,1990,46.9196597112749
384.03139288503365,2,Rap,77.95883518057485,0.21956439187475196,2015,20.812137748672324
236.29805212355262,7,Classical,72.81759181701348,0.8356459377578702,2022,56.1863558840859
342.1169489160335,1,Classical,180.4815116464091,0.7736174164533571,1984,76.17913024873612
377.83545405410223,9,Jazz,98.15707457160153,0.8394537159432758,1992,60.967430018036
274.38496303652556,5,Pop,65.87363998068805,0.5614845663323189,1986,41.58176855085774
399.69823395391364,8,Country,168.3158388192195,0.20730390440611646,2016,38.72699898563971
380.6248452943239,2,Jazz,132.84042232201065,0.4836555156846585,2016,48.34965918422177
228.46887418061763,1,Classical,175.76885120129333,0.8738230162632499,1983,82.40408222848396
187.89876870002485,9,Classical,165.2262767405233,0.2974627774420787,2004,38.44394638687707
396.21460069061897,3,Classical,144.90689863346427,0.7040409874386541,2010,68.26540368929247
160.08130993023767,8,Rap,190.74841406108828,0.9825064771099696,1981,94.69330695367434
384.2074348311895,8,Country,117.5068815847058,0.5776785933067669,2000,53.1990423424482
237.9274544897021,9,Pop,189.75071839175672,0.5422416062535823,1984,60.81362431868222
167.4654801711654,1,Rock,191.24953135059653,0.8024561041262308,2013,83.60386119177869
390.84860855338763,5,Pop,92.92950138969162,0.6993233950933568,2007,57.0196005056697
293.8873769577758,5,Rock,76.34775669968181,0.09473896826262951,2014,9.967867856153031
193.8428196558624,9,Country,94.2383371303805,0.45998378959903996,2013,20.034247128944134
274.5832570735593,5,Classical,151.0414831326952,0.11894392458004954,1982,23.930411477281837
287.66584486021287,5,Country,135.34924417717383,0.7266460273119357,2016,66.78188663289511
279.5038372271299,7,Rock,153.65284257225096,0.009950909049507684,2016,30.46228386139611
242.11222997914473,5,Classical,132.315505543084,0.7680081386425546,1998,65.8129646989581
237.63013357154045,1,Rock,100.82706451144226,0.483435057640221,2005,42.11436284855843
376.52176512031514,9,Country,157.34237949542367,0.5535018730986858,1999,66.4416037034694
281.3401204548745,9,Pop,84.30044705866743,0.45569742611295383,2000,37.27910329487347
275.9721991978184,1,Pop,61.177180324705304,0.5232927556099016,2013,35.93223788939265
219.90035816128295,5,Country,174.03938914679708,0.6543653655765883,1981,68.09280717988052
375.3148019491408,4,Rap,76.82167932404134,0.5486912662093353,2002,42.22201606244688
274.0548698724811,8,Country,163.0926494800017,0.22813193258273334,1987,41.66805383666514
341.7970722327817,5,Rock,174.83096768381392,0.1875311470260509,2017,36.35655222722937
260.6363787036864,5,Rap,81.60040608013355,0.20421542765150769,2018,19.35311061802038
265.99542454172183,3,Country,62.88584223702105,0.30918339909503634,2017,17.217118249837313
353.55219176366575,3,Rap,133.39690224380035,0.6543140703513343,2007,65.57075211245258
364.1824866264743,8,Pop,68.89756779559126,0.16043419761542155,1986,18.59033336926544
248.4204714976532,9,Pop,111.16630672159592,0.2054924144976672,1981,26.255465317471636
260.5984351870484,1,Rap,72.73247356123974,0.6380603814135488,2011,41.9082812462513
158.38310868394484,4,Classical,144.0837735180338,0.9452999044485374,2020,74.57554002848308
364.4837284993322,8,Pop,124.19212882146478,0.1672361287949139,1987,35.32931584303947
226.91977236948713,8,Country,187.50649600457507,0.4040825999612633,2000,58.99375319514333
394.01958311812973,6,Country,114.24720077319805,0.7493465141440143,2012,72.11820235981263
171.35212070206632,6,Jazz,190.05428090216589,0.8834118802466094,1996,92.01160803779496
394.7762345037886,7,Pop,190.66214675292724,0.7986768663103605,2009,82.53703056098516
194.3571923674267,4,Pop,191.79337499678408,0.27634400739554743,2016,50.40905806869489
225.80488667964778,8,Jazz,85.36744753834834,0.6619137800671836,1997,50.58889739346153
373.7666807340535,7,Country,137.7653628358421,0.03457470568556764,1985,27.110886907631194
337.79451195210453,4,Country,132.64136876916785,0.39869681906813903,2017,43.41972524671179
170.3618032227898,9,Rap,92.4184254014973,0.9164381432894246,1986,65.66529960442132
365.4609558237075,2,Pop,90.03873875806427,0.6660413524819403,2021,55.71975252237534
188.47497617344342,7,Rap,120.55857371849751,0.41250346390012915,2012,37.467196244273644
352.3790186812195,4,Rap,154.89916580295687,0.22664677375652043,1992,44.37920918629617
330.8951751099952,7,Pop,84.27005546761123,0.14086493675762912,2000,25.120735702007963
200.3820945015782,1,Classical,198.98517825527318,0.25181035045387934,2019,44.774414078951686
262.50605988195065,5,Rap,142.68369114666763,0.8547273060951509,2022,65.63093016347896
292.47242121782915,4,Country,140.4236493607114,0.32954767814542363,2002,48.326590905371326
385.43142790473127,9,Pop,121.43001959344892,0.08688993756604813,2015,21.279760883809367
319.1209373801511,3,Jazz,109.79499896433755,0.7809656432426689,1983,63.79079718293915
291.43682663778645,6,Jazz,192.09050444383126,0.5059104777856958,1984,68.31533640371924
160.39473996164844,8,Jazz,84.25498428134404,0.4716894896213174,1995,33.814130490268404
300.75346584114703,2,Rap,87.93953365423923,0.5152966945173656,1997,41.838214903243525
347.8276785781667,4,Pop,194.08153870231462,0.013085883842810175,1998,31.664527127660612
203.72815925909896,6,Country,160.43192507189656,0.8697562987253739,2007,81.5742140443209
369.9786566817536,3,Jazz,178.99150350580447,0.4614611290216869,1986,54.40934210490111
294.17559971443904,1,Pop,81.36698309903224,0.9457217549233222,1990,60.13277814775353
208.33320566233166,2,Pop,148.38252882594952,0.4572649252341735,1982,53.05206634783271
286.0450289854884,1,Jazz,62.244528219644224,0.38201921391298865,1982,34.109065281385135
254.93182923153057,7,Pop,112.79751397987529,0.35346099767417005,2011,38.45549913013088
387.9256015976343,1,Rock,161.29159026417392,0.8897044517885121,2014,83.4098065193818
165.63157393571143,3,Rap,157.3898251081826,0.9597139331335567,1982,82.42004003844991
303.35379898394746,4,Jazz,78.93370998743784,0.5131348400537792,2009,28.56039705596013
275.7188800163962,1,Rap,140.9335703299236,0.9673563346522079,2009,75.27431199273695
188.23579661885654,3,Country,85.88448738239039,0.26274957821494005,1986,23.527093427592842
216.10107448241135,5,Rock,162.7125535210629,0.6579341741630693,2005,61.17218528530135
280.68320734549854,1,Classical,125.10092850972707,0.3947797660632014,2016,41.75185115270311
208.2968886054041,5,Classical,131.3988558914796,0.6965099736739959,2006,65.9261918806226
388.8809239887337,1,Country,153.9341247698417,0.8785914074542724,1989,82.55912314757812
164.44704925496603,5,Country,159.54894869295083,0.7203936293957401,1991,67.20100461840352
284.83556047891267,6,Rap,123.4661259844338,0.40641894475765306,1981,50.97986464130505
204.83010030284552,4,Pop,65.64391902963676,0.7396307689945837,2009,43.870319028192085
331.79070243503463,2,Jazz,177.70016421918208,0.7362177155430164,2008,74.45054999006098
387.2213843133333,2,Pop,106.16543292028717,0.07656361466490236,2011,23.913505749045694
248.52091212750798,3,Jazz,120.96208885124389,0.9346284061686524,2017,73.97636667522724
382.8861017766301,8,Rock,123.56976653295581,0.3965022247146588,2012,48.39639782881831
227.3673872721502,5,Jazz,137.98362775604087,0.6826919603167207,2013,57.862386418685
238.65553941019414,1,Rap,110.36372173035323,0.5425079435095134,2008,46.93078769859279
242.75969074615068,6,Country,151.0047157931868,0.798261853960138,1988,77.12673436534035
159.73946158711607,7,Rock,95.89394386080345,0.9022695826245776,1983,73.43145702567335
390.5845143703017,2,Jazz,138.67465175225442,0.8044539233286228,1987,74.35013047657837
366.64892214887584,2,Jazz,179.72990767304015,0.6098590605371569,2022,68.61163673895054
355.8880566529548,4,Pop,144.11793315175936,0.70725410506778,1987,76.50396044526374
291.2680707591734,8,Jazz,89.83713159687562,0.019993992008343286,1990,7.3700586308174945
226.22578109626588,8,Rock,159.9499127459428,0.3559571634322616,1998,48.924953792142844
150.9140778361623,8,Country,177.70207154422826,0.4806151202047081,1992,63.77520575738976
373.4833776674976,2,Pop,161.64200960408658,0.5905556004103395,1982,59.84928624768325
192.63103092182288,9,Classical,104.6021827940439,0.8071786556507227,2017,51.00013016982268
389.4927666206135,1,Jazz,178.0491729759389,0.24385676941971335,2013,31.990883109959
389.9477551012126,4,Rock,78.14522373358307,0.604558757691812,1986,38.05249517974475
161.61260317999944,7,Country,169.20421506306724,0.2504667378154578,2008,49.529526848295475
181.38744747461928,5,Country,78.79891536067767,0.7511533681730987,1994,60.6277756580871
231.73552506367372,6,Jazz,114.7555362479852,0.8628626053556876,2002,57.596250437576714
369.3001352032771,2,Pop,98.07171239382023,0.18385527640330301,2001,25.27771027879504
214.6552087220097,7,Classical,194.52240984297808,0.5145039189033348,2000,62.04131625376839
252.59573075890745,1,Country,186.5197404282548,0.005521478401990798,1985,28.052600196997066
244.0968844336188,1,Jazz,142.6194299787134,0.9000581576731365,2016,74.21774266437157
152.42508873076056,3,Pop,120.93079816284606,0.11143889887552116,2006,16.352249444455
274.4672951285798,1,Pop,87.76954313730562,0.42122950866994213,2015,35.91635209196226
375.7237487979968,8,Rap,91.10805783065189,0.16271868931048405,2021,19.913883754298997
297.5576667172718,6,Classical,77.17485408836298,0.24737435108435712,1982,27.3087231794953
338.48442111035604,4,Country,156.63210949126557,0.32557256606771745,2016,52.80234314277529
374.90312234307873,8,Rap,79.241939620005,0.4053724704378353,2008,25.394522172153682
287.6363251549989,1,Pop,161.28250888630987,0.5628005221869191,1999,67.13758171341662
247.0424815516305,3,Classical,99.94471058032522,0.6251852187612016,1981,53.512491125606104
331.5228334306654,2,Rock,69.3785429517682,0.33088694006036556,2022,28.219352731549307
321.7548166258107,9,Country,93.19139669037801,0.3938211695975993,2002,36.46705654465479
315.3810810365437,1,Country,119.66305210765455,0.12635551801435985,2012,20.74323660058933
306.42047806533816,1,Pop,106.98805894637619,0.06389534859934332,2002,16.891771770625187
251.58305774094197,8,Classical,141.15447589647687,0.09874033853295494,1999,33.148851811961386
301.27540555928766,4,Rap,79.34418993683424,0.39809846640387736,1982,29.570495660398915
173.1563707628418,4,Rap,120.65591891649123,0.9444476320383255,1987,78.06150692932385
213.0806860659363,3,Rock,108.42170085980685,0.4592584620757756,2022,41.167364321298166
285.0741329475768,2,Jazz,63.01456404180372,0.025716902403658648,1980,6.346895257412594
265.0822626606913,2,Jazz,96.66034673217536,0.192759555350709,1983,19.844305009677438
355.4503648135501,9,Country,140.17273727688973,0.48539445976418827,2004,63.57710859788972
202.33733083417758,5,Country,90.80558933964696,0.4231727292215899,1983,38.44880571934446
268.3587333985122,4,Rap,197.09217422157798,0.705406289195481,2001,88.6644792998119
395.18483589585736,4,Rap,187.78338628034837,0.8143450597564721,2015,93.92079753298066
252.9602285368171,3,Jazz,75.63885711261601,0.6876025108296356,2017,46.76761929853776
284.5960467241083,5,Rock,110.20685846635344,0.5893704759319903,2006,51.48348547322055
276.48947693373293,7,Jazz,156.51329356711005,0.0005947580426574062,2008,22.805753823365038
385.1259882198507,5,Classical,163.93799713956312,0.6890092212548127,1991,78.7946325479536
226.04967990907022,9,Rap,144.02886469683557,0.025476426269456787,2005,26.70067371490128
228.44553582643218,3,Pop,122.38313963481868,0.16084173491807863,2016,21.305491351660493
280.3442553684353,6,Rap,167.31747184756233,0.6385966846905917,1995,67.75194232742994
349.3897751592971,3,Country,72.74555368936333,0.2396173576322398,2016,8.520384866733064
260.97986362659447,1,Jazz,89.73313897470983,0.5547736617769807,2018,37.26202561298403
315.917791340662,2,Country,162.00990648576862,0.19216458492618516,2017,29.925682535475403
151.59476085164766,8,Pop,152.97524466762405,0.4487352943628756,1981,47.49473735648166
246.80578530255173,4,Country,136.814349280623,0.5190999346495484,1984,49.39597365827213
383.2783052921633,1,Classical,61.731965601370476,0.12370464421089311,1986,9.204034309811577
174.29412344269213,1,Country,181.19906477350503,0.4890322573130509,1990,63.230481228836496
203.67397186583887,9,Jazz,166.2890776798263,0.6003750015243178,2005,53.056980743463626
299.82339157761965,2,Classical,191.67858024616905,0.7828793161887624,1987,88.82710119903888
220.24079739805757,1,Pop,131.7119935511746,0.878168771219741,2003,65.47574571374176
349.0171313492343,1,Jazz,155.2701917029657,0.39381230766031317,1981,56.00691623827244
396.8190323287361,4,Jazz,133.01602458754542,0.7461892924643136,2001,69.41548946961252
194.94945337376885,6,Classical,136.76428663302323,0.6309695021856714,1980,64.77696098095598
169.6140953355665,2,Country,192.10509505531172,0.6047365098467405,2017,57.31514936216244
301.93817077391316,6,Country,186.6030227098658,0.2573299601834357,1996,46.68115622260616
299.1807475265543,9,Jazz,118.55194173577954,0.48679062443062726,2001,42.19544980568875
251.17646858229256,9,Rap,85.40157668038593,0.4166162170173271,1985,44.19842687660726
384.4717440237209,4,Rock,170.42792583420558,0.956212111797923,1982,100.0
383.84862241694964,9,Jazz,133.82636866233435,0.24483233812820926,2004,47.05329675766962
302.3821274385159,6,Classical,179.09501576117293,0.03252975728649432,1999,35.19069993266194
170.0158506322414,9,Country,147.76332932619596,0.4133442309326554,1999,50.26093820350418
356.47205660670363,6,Rock,97.76776040645571,0.4425394071819133,1981,40.61847142680225
212.2358811992182,7,Country,184.47626010435545,0.7162005298520636,1996,74.92261385280814
286.12058320006577,7,Country,157.5017779550318,0.49877924798951845,1997,56.80372332559336
259.87694511188795,6,Jazz,165.41754021856568,0.7992124816830136,2009,86.42872183586783
362.8842929744814,1,Rock,101.21049629260253,0.0970977015590625,2018,24.350455415944545
213.77180560534953,2,Country,108.44023116911852,0.08032830418096437,1980,16.78089035788852
158.13154487281298,3,Rap,109.04242772981641,0.26839545601234005,2003,24.083891565055488
202.8157292345491,3,Pop,102.42093810745223,0.3038630766313405,1994,26.081594619937043
304.79318384145915,1,Rap,172.99160877236687,0.9668164258397841,1995,99.94271862288102
330.0669809868489,1,Classical,114.59424008936524,0.5585841423206646,2003,45.76043104489336
250.69638351162376,2,Rock,158.02938513987803,0.17474002563189728,1991,32.7306669007192
326.84925000823193,9,Classical,138.55862789024923,0.9470592237086173,2022,81.87187784125474
276.12573101370896,7,Pop,145.4340583953288,0.44534109067767247,1990,48.21278479538932
191.57084218901986,3,Jazz,158.2242930858164,0.10529260653780537,1990,25.521484848525834
223.30269292451612,5,Jazz,186.47625971760266,0.060879574393051694,1995,35.139494287889
292.374314629644,9,Classical,133.36355364667213,0.285568375803956,2007,36.37279879743224
172.42522975371145,3,Jazz,108.667725297657,0.768586004972604,2018,44.803595540053905
167.78891971947743,8,Classical,153.47824599157002,0.6564091395611491,1992,65.98503926451366
334.6365133492409,5,Classical,73.30041889727599,0.5056926698973331,2003,44.77162007840285
205.95440370565578,7,Rap,183.92697687372151,0.03404093571864841,2016,19.373705609132195
273.2161461118617,2,Jazz,120.18001206244892,0.6086430087908263,2001,48.68513725121126
311.8799488925408,3,Country,171.90493272130615,0.2627597777150451,2002,44.44033996338303
235.56639819743657,4,Classical,127.76260885371816,0.6522623255986566,1980,59.38520595754576
363.6421660081602,4,Classical,128.27363609235118,0.08304381464556432,2000,17.847619230915093
252.7978794986465,2,Rap,100.54924702525739,0.5286933243514326,1985,46.67317827117334
365.7758564688984,6,Country,103.43162991127231,0.15774211665739057,2002,30.840774119629152
177.25340391023218,4,Jazz,160.69362622700416,0.16052148555576784,2021,31.867140561157925
273.0694641120087,8,Country,106.40132966204585,0.9726445159104817,2014,73.32258598057359
341.2208153855321,3,Rap,100.41078804139104,0.8292261803362931,1984,69.62855134331593
330.7098009750531,7,Classical,136.7573725614472,0.9339518874028474,2015,80.09229278560883
326.6574674696774,6,Jazz,79.79250778466752,0.19230042366613342,1996,24.66516836306093
233.5124914171923,8,Classical,180.01872904578056,0.7623974775461484,1993,82.34179811522162
244.2634827504247,8,Pop,154.7228785253786,0.7349374151493361,2014,77.02892639201818
245.28672050868389,5,Jazz,154.3568818382558,0.47789253146421684,2000,42.435357695085045
340.19626215422437,9,Pop,113.79927958436573,0.0029669595996338893,1991,17.33605343615888
381.0885865484501,7,Classical,103.0777132642136,0.2986361185539649,2011,39.58466712390066
295.3972094624388,6,Rock,70.49049201964677,0.07749203573489027,2009,6.134302182461822
206.16434941044164,6,Jazz,199.5991821508679,0.6531631689691132,1981,77.79993326822259
194.1705785440763,9,Rock,61.0376977066584,0.810064879716682,2001,42.65146346478001
264.7810058216702,4,Country,69.4598750612794,0.5907813406361061,1990,40.62962633138677
203.75119206750713,9,Pop,104.69016469098035,0.3858902888524204,1992,37.50605732604251
383.9843120621399,9,Rap,76.50404928032071,0.8566098052873911,2016,56.52166871630366
231.32265459043694,6,Classical,165.1416677236062,0.45357101942300493,2011,49.47678500664333
261.0458517195916,7,Rap,103.62031403430251,0.5939930186885735,2015,43.371218849780576
386.85699951494826,2,Pop,155.82114698595817,0.22266961626485093,2011,41.2841640086015
375.99542414732133,2,Country,83.09752891016433,0.350432425790954,1998,33.07557249116769
152.92665268272603,9,Classical,165.16536260988218,0.1107295110395159,2013,27.670419964525383
314.61295866460637,7,Country,169.48790564163525,0.4240897096010656,1985,62.34049171592383
345.36552218867735,3,Rap,171.98654981862413,0.43244674281455153,1991,55.78409096303923
358.317820508962,6,Rap,122.29266431994962,0.8907988351604781,2009,69.55905896188685
362.11794360156614,5,Classical,78.4921863311059,0.1467979359416668,1985,17.461329014643933
162.56075245574553,9,Country,172.2002568743444,0.33444387587109004,2005,56.31737600864164
345.13137881096543,2,Country,164.94479612152955,0.4449457821681463,1999,53.002576180597224
167.34852147604585,2,Rock,178.9948029608581,0.3561815391683787,1994,48.701266720898715
279.1840112350161,3,Rock,186.90775026946955,0.8609463431027535,1988,84.24133422307256
234.041334644895,6,Pop,109.519901129219,0.5708702567066337,2001,51.4759865565378
371.8907679540478,4,Classical,64.04739812987391,0.9241168037861082,1996,65.7485468339778
154.52754595521012,8,Classical,119.03156095505739,0.38897812155256695,1987,43.938922621965325
365.9474057412508,9,Rock,115.61326150560859,0.4775215777425167,2016,50.040107036448155
392.8049779713736,2,Rock,121.32217311494996,0.7745910311105995,1985,65.0006496775141
176.0274123460416,5,Classical,92.60397158619654,0.3934177867609754,1988,37.82761669734094
195.45211641673745,7,Country,159.91739230523345,0.321658633319457,2010,48.85875890953936
222.7192135578956,8,Jazz,161.58263392706453,0.7579704586807576,1980,72.52494927719844
338.45342824459226,5,Country,120.83086766621763,0.4485809721828008,1985,47.3797349407483
371.8031856440816,7,Rock,162.33510442203038,0.0017719513209559778,1995,37.00512161120206
279.73434106618924,3,Pop,123.52718949197703,0.9502463740155243,2000,75.77310228982518
337.04044975717403,6,Pop,141.9600359851111,0.5455409521334332,1981,57.49788914680087
161.1425101781577,3,Rock,181.8762147261861,0.3447639098129067,2000,43.74062703967782
171.61437678003807,1,Country,61.05967411131987,0.5814096958984565,1998,31.644953024801488
350.6600780882324,1,Country,125.62651094653137,0.32314737977034347,1995,39.97691572595749
363.0659685977954,6,Rock,167.8745565853404,0.6659143330082609,1982,83.09999954658
385.9253982050552,6,Country,86.12487047268426,0.8689088439014774,2022,78.85968434559834
332.1640710591507,7,Rock,162.96676490392923,0.4123212113242347,1995,48.17869488693919
353.2127428841894,3,Jazz,175.01959013633174,0.998036457979074,2014,85.27647711473283
210.4411268699204,1,Jazz,156.27929537932098,0.49997148619703835,2012,49.602842558722855
385.24144696069845,7,Jazz,170.84230967017498,0.31679250210002097,2012,47.864699641795326
239.44956633136044,7,Classical,112.14323009054148,0.5633631129946286,2009,55.37573940425222
255.08384729887473,7,Rock,63.13247840802098,0.14243445395876841,2005,14.667658926171217
233.5261630216408,6,Jazz,198.33646078876285,0.28131298005055816,2005,49.32270057054911
259.5746520082915,2,Pop,61.71208506329825,0.9973566779697332,1994,63.37252223670305
243.07677464326196,4,Country,74.16289577169553,0.9759101602592737,1992,62.27164565106297
300.8621483453445,2,Jazz,195.99658144337434,0.24546325801944102,1998,48.370844282067495
319.53062538416157,6,Rap,108.95174767515675,0.06507720755479751,2017,21.961629552295676
181.7756534426851,1,Rock,188.02340779718043,0.6591486354289616,1986,81.12386993672703
296.3385910991881,6,Jazz,180.37304748226634,0.3190015309208738,2005,61.052489160648186
347.5328434315271,8,Rap,157.7234595063303,0.29115554329567805,2019,44.206080876299666
166.81397849184197,2,Jazz,118.74387290472956,0.8865504812292666,2010,66.60818882104601
207.19954137290563,1,Pop,79.64709135095083,0.49097395499502994,1988,35.31506010074916
164.2505968879835,8,Country,64.73486204421764,0.7996119128238497,1996,46.5117538425504
211.9831124514518,8,Pop,187.21130782967586,0.2909510682942784,1990,48.1387880137951
351.77675507987817,2,Country,96.35955121434404,0.681517078360916,1986,59.47710086254843
385.68294353378144,2,Country,90.52876019956979,0.8822438005689459,1982,64.90279856339224
309.7769617486766,8,Jazz,99.94199661128346,0.546689129702555,2011,48.37073938602551
317.7436773714462,6,Jazz,180.92406003173528,0.5618194530492381,2000,64.23916155503225
311.21401085743173,6,Country,74.01603625184245,0.8151723036866422,1985,71.59950219609489
274.4940756468483,1,Rap,78.50509160644694,0.7580667831720358,2014,57.136219268319145
218.0788492952707,1,Rap,90.54336182821018,0.0411512402813925,1990,2.740615532556502
271.1307462977553,5,Country,84.22556725941465,0.5006352959482445,2017,33.44759969469772
275.7681500679023,9,Country,163.8955903876005,0.5848991127746501,1987,70.2531537700808
277.9451141423702,7,Rock,131.48054781784003,0.28994291686393403,2015,31.23488131662762
296.4135838571998,1,Pop,113.19096659331343,0.7963189563706656,2021,58.21571568384685
214.86229276701908,3,Pop,135.4607062756051,0.6972780938199737,2009,67.24589219659472
348.77757063168116,3,Pop,111.5566654890352,0.5816427399022654,1986,46.35009888808318
202.67666626872654,5,Classical,190.78677776452736,0.18335529467418454,1998,39.9599012466415
274.5324858870106,4,Classical,174.50045656112707,0.3647680318179558,1997,59.90594600182499
252.7818195648448,6,Country,154.48427543372628,0.4611151631763841,2002,52.72814868873046
256.1232081691338,8,Jazz,115.85725663858233,0.5537052766757511,2004,52.48724871963052
217.07180010694316,4,Country,74.02835487722396,0.4594646645044492,2009,39.592952236845186
199.3106665417542,1,Jazz,80.86558907935745,0.8827146910865864,2003,66.60011285655403
217.98863984954966,6,Pop,158.35769817477112,0.1953758894333527,1982,41.26131665953485
180.76303089758122,7,Jazz,170.57094837403633,0.29807310329245174,1998,38.40390807333063
256.3391240674959,7,Classical,64.25513113659973,0.5828409419940833,2019,33.1039820700445
163.68317673124648,2,Jazz,154.85578424313752,0.26250486922071514,1997,39.03812003052614
159.04009513119053,7,Jazz,140.98054132282792,0.574186127272512,2000,57.70244404382387
235.68273135697677,3,Pop,188.98448697280404,0.1934210128335503,2018,39.33307275302968
